date,#covid19,#crypto,#bitcoin,#ukraine,#travel,#mondaymotivation,#christmas,#iran,#realestate
16/03/2022,81,59,22,179,27,0,1,11,63
17/03/2022,78,58,27,176,24,0,0,8,63
18/03/2022,77,59,23,165,25,0,1,9,17
19/03/2022,24,41,17,110,20,0,1,2,8
20/03/2022,13,33,14,118,12,1,1,6,2
21/03/2022,64,59,23,164,25,62,0,5,15
22/03/2022,68,61,17,125,27,1,0,3,8
23/03/2022,78,63,27,167,14,0,3,6,12
24/03/2022,73,63,34,162,14,0,1,5,20
25/03/2022,56,54,25,124,22,0,2,37,9
26/03/2022,34,45,12,80,12,0,0,1,5
27/03/2022,37,49,25,58,13,0,1,5,2
28/03/2022,50,61,33,119,17,54,1,4,15
29/03/2022,68,63,28,113,24,1,1,5,10
30/03/2022,68,101,29,106,24,0,0,5,21
31/03/2022,71,80,43,111,20,0,1,7,17
1/4/2022,45,64,28,90,13,0,0,5,15
2/4/2022,26,54,23,53,14,0,1,4,13
3/4/2022,14,32,16,77,14,1,0,3,3
4/4/2022,40,69,32,122,25,61,4,5,10
5/4/2022,71,70,40,104,19,1,0,8,19
6/4/2022,60,60,59,94,20,0,1,5,7
7/4/2022,74,52,76,126,19,0,0,9,14
8/4/2022,54,61,81,106,17,0,0,2,13
9/4/2022,28,50,25,72,18,0,2,3,7
10/4/2022,18,32,19,58,21,1,0,2,3
11/4/2022,59,62,24,88,18,46,1,5,16
12/4/2022,60,70,33,80,20,3,0,6,14
13/04/2022,59,57,31,84,8,0,1,3,15
14/04/2022,43,74,29,70,26,0,3,2,14
15/04/2022,38,69,20,61,21,0,1,1,17
16/04/2022,33,54,24,39,13,0,0,3,6
17/04/2022,33,43,29,27,9,0,2,2,8
18/04/2022,38,58,25,52,21,44,1,2,8
19/04/2022,56,69,30,82,33,2,2,3,12
20/04/2022,64,74,32,62,21,0,0,3,13
21/04/2022,70,70,33,88,15,0,0,2,13
22/04/2022,54,65,22,72,30,0,2,4,15
23/04/2022,17,36,22,61,13,0,1,3,7
24/04/2022,25,46,18,49,18,0,1,2,2
25/04/2022,67,70,31,72,24,67,0,1,15
26/04/2022,60,70,32,77,24,2,2,3,16
27/04/2022,75,67,40,63,24,0,0,3,14
28/04/2022,58,67,27,73,12,0,1,4,15
29/04/2022,57,62,21,71,15,0,1,5,13
30/04/2022,29,55,29,25,12,0,1,4,9
1/5/2022,20,46,26,46,17,0,0,9,7
2/5/2022,39,67,39,54,18,49,1,6,8
3/5/2022,40,58,29,61,15,2,2,4,13
4/5/2022,55,68,42,66,14,0,0,3,10
5/5/2022,64,59,38,63,14,0,2,3,12
6/5/2022,55,54,38,79,9,0,0,2,23
7/5/2022,26,34,25,27,18,0,2,4,6
8/5/2022,18,53,26,55,14,0,0,6,6
9/5/2022,30,80,44,68,26,45,3,15,10
10/5/2022,37,60,55,63,34,5,1,13,11
11/5/2022,54,79,34,54,19,0,1,10,10
12/5/2022,73,95,50,66,22,0,0,9,13
13/05/2022,65,62,43,73,17,0,1,6,14
14/05/2022,25,39,25,68,21,0,0,7,8
15/05/2022,18,31,22,49,14,0,0,9,6
16/05/2022,43,51,37,61,13,62,2,6,16
17/05/2022,64,50,31,80,19,0,0,6,19
18/05/2022,43,58,38,64,22,0,1,2,20
19/05/2022,56,70,43,76,23,0,0,16,12
20/05/2022,42,56,32,63,22,0,1,12,12
21/05/2022,21,46,24,40,18,0,2,4,13
22/05/2022,19,27,55,26,23,1,1,6,1
23/05/2022,57,61,45,59,17,67,0,9,13
24/05/2022,44,75,47,66,40,2,0,10,10
25/05/2022,50,69,35,49,22,0,2,17,13
26/05/2022,50,42,21,50,19,0,0,13,14
27/05/2022,42,45,34,42,27,0,0,11,11
28/05/2022,24,39,24,37,16,0,0,7,8
29/05/2022,19,34,18,31,9,0,1,4,5
30/05/2022,41,53,33,71,25,62,0,11,9
31/05/2022,51,64,28,79,25,2,1,3,16
1/6/2022,52,67,27,59,22,0,0,8,12
2/6/2022,51,58,25,44,27,0,1,7,12
3/6/2022,56,66,33,69,28,0,0,7,11
4/6/2022,20,41,10,37,23,0,1,6,9
5/6/2022,11,26,24,39,18,0,0,4,6
6/6/2022,37,62,37,55,24,73,1,5,10
7/6/2022,46,79,45,55,37,5,0,5,18
8/6/2022,45,61,33,55,17,0,1,19,12
9/6/2022,54,63,30,48,27,0,1,22,12
10/6/2022,37,57,30,37,20,1,1,8,9
11/6/2022,27,48,19,40,27,0,1,18,11
12/6/2022,22,36,21,24,18,0,0,7,3
13/06/2022,45,76,58,42,19,63,2,11,21
14/06/2022,53,70,45,29,29,6,1,14,19
15/06/2022,51,60,30,40,13,0,1,7,17
16/06/2022,55,63,32,71,25,0,0,5,14
17/06/2022,59,56,20,42,28,0,2,13,8
18/06/2022,34,39,53,20,20,0,0,7,10
19/06/2022,23,41,35,26,14,0,0,13,12
20/06/2022,33,57,34,49,11,65,2,10,11
21/06/2022,41,60,43,45,26,1,1,4,20
22/06/2022,48,65,31,70,29,1,2,8,17
23/06/2022,45,50,31,75,16,0,0,14,13
24/06/2022,41,52,21,51,14,0,1,5,10
25/06/2022,21,31,16,45,9,0,1,18,9
26/06/2022,21,33,23,43,17,1,1,13,3
27/06/2022,49,55,27,58,21,58,0,21,16
28/06/2022,44,72,27,59,31,4,3,7,14
29/06/2022,57,46,32,48,18,0,3,13,5
30/06/2022,46,61,51,56,18,0,1,11,12
1/7/2022,44,56,36,43,15,1,0,7,14
2/7/2022,19,23,25,23,12,0,2,6,9
3/7/2022,12,34,21,26,14,1,0,7,10
4/7/2022,36,30,24,28,15,59,3,11,15
5/7/2022,50,50,33,46,19,2,0,8,15
6/7/2022,44,45,27,39,19,0,4,10,15
7/7/2022,64,50,36,37,23,0,1,9,19
8/7/2022,44,51,40,41,12,0,1,5,15
9/7/2022,21,24,20,20,15,0,2,4,14
10/7/2022,25,12,16,23,14,0,3,7,13
11/7/2022,41,36,34,33,12,67,5,8,14
12/7/2022,46,41,35,41,22,1,0,16,11
13/07/2022,53,58,26,29,18,0,2,14,12
14/07/2022,52,48,23,32,15,0,0,12,12
15/07/2022,37,52,21,33,15,1,3,5,15
16/07/2022,17,41,21,13,15,0,2,11,13
17/07/2022,24,28,19,13,12,1,3,13,8
18/07/2022,45,56,30,13,19,71,6,10,18
19/07/2022,58,74,33,46,29,3,7,32,18
20/07/2022,44,65,32,48,24,0,4,14,15
21/07/2022,68,61,34,37,32,0,2,14,32
22/07/2022,46,64,25,39,19,0,6,7,24
23/07/2022,30,45,30,21,13,0,4,5,10
24/07/2022,23,21,19,21,13,0,6,7,15
25/07/2022,43,66,32,42,16,84,8,7,28
26/07/2022,51,78,40,27,27,8,4,11,26
27/07/2022,49,68,47,29,25,0,1,8,30
28/07/2022,50,61,34,24,26,0,4,7,26
29/07/2022,51,79,32,33,38,0,4,3,24
30/07/2022,20,41,25,18,15,0,3,5,19
31/07/2022,20,29,20,16,15,0,1,5,18
1/8/2022,46,57,31,16,19,80,3,8,14
2/8/2022,50,60,27,35,25,2,0,6,19
3/8/2022,46,70,36,28,17,0,2,21,15
4/8/2022,45,69,34,27,16,0,2,8,18
5/8/2022,43,70,31,22,18,0,2,19,19
6/8/2022,20,39,27,15,15,0,2,7,14
7/8/2022,29,46,17,15,13,2,1,9,10
8/8/2022,41,58,29,22,19,75,1,11,17
9/8/2022,38,86,25,29,33,0,2,6,21
10/8/2022,41,60,27,24,23,0,1,9,26
11/8/2022,40,72,41,39,24,0,0,3,21
12/8/2022,33,82,27,18,21,0,2,8,19
13/08/2022,14,36,25,8,16,0,1,4,17
14/08/2022,20,36,25,18,8,0,1,3,6
15/08/2022,41,62,33,15,24,63,1,10,20
16/08/2022,33,71,44,30,15,4,1,5,24
17/08/2022,51,68,37,23,15,0,2,16,17
18/08/2022,46,70,38,16,17,0,3,5,26
19/08/2022,33,78,44,28,28,0,1,5,31
20/08/2022,16,36,34,13,18,0,1,3,13
21/08/2022,25,58,33,19,20,1,2,8,9
22/08/2022,48,69,38,29,28,80,1,4,20
23/08/2022,58,76,36,31,28,2,2,10,19
24/08/2022,51,70,42,140,27,1,1,6,30
25/08/2022,45,65,42,44,31,0,2,12,32
26/08/2022,41,65,41,24,20,0,1,8,29
27/08/2022,16,52,33,11,27,0,2,5,14
28/08/2022,26,45,22,16,17,2,0,4,19
29/08/2022,36,68,46,33,17,75,2,12,15
30/08/2022,41,57,43,40,19,2,2,7,23
31/08/2022,61,77,40,37,26,0,1,8,20
1/9/2022,57,79,39,39,18,0,3,13,22
2/9/2022,35,75,25,38,17,0,3,8,26
3/9/2022,23,44,28,27,18,0,1,11,23
4/9/2022,21,37,29,32,17,2,1,3,17
5/9/2022,28,63,39,48,19,58,5,10,21
6/9/2022,32,68,50,36,27,4,6,10,20
7/9/2022,44,76,43,54,19,0,3,6,37
8/9/2022,39,76,25,51,19,0,4,69,27
9/9/2022,34,63,41,39,11,0,6,9,22
10/9/2022,17,44,19,34,9,0,2,6,12
11/9/2022,19,42,21,59,9,2,1,3,6
12/9/2022,50,65,32,50,35,75,3,12,24
13/09/2022,38,63,45,57,25,2,1,12,23
14/09/2022,39,84,41,52,13,0,5,17,42
15/09/2022,44,74,37,41,21,0,3,12,26
16/09/2022,57,75,26,45,13,0,4,16,36
17/09/2022,18,53,28,35,20,0,2,9,19
18/09/2022,27,47,22,26,11,0,2,9,9
19/09/2022,50,81,41,36,23,94,1,29,14
20/09/2022,46,104,57,48,25,1,4,42,24
21/09/2022,54,87,49,113,21,1,2,96,30
22/09/2022,62,74,31,75,25,0,7,96,28
23/09/2022,55,90,29,55,29,0,3,118,24
24/09/2022,19,60,26,31,26,0,3,81,30
25/09/2022,25,49,22,34,15,1,0,102,20
26/09/2022,41,84,33,34,32,85,6,56,26
27/09/2022,53,68,27,55,37,2,3,57,33
28/09/2022,41,98,52,61,22,1,7,69,33
29/09/2022,46,79,41,53,13,0,3,61,29
30/09/2022,54,66,41,82,16,0,4,91,24
1/10/2022,28,52,35,52,15,0,8,94,18
2/10/2022,21,34,37,55,12,1,1,78,14
3/10/2022,40,67,47,58,12,84,7,161,12
4/10/2022,46,77,37,47,29,0,9,96,28
5/10/2022,43,68,49,63,25,0,5,83,40
6/10/2022,55,71,48,51,13,0,3,94,47
7/10/2022,43,67,52,68,21,0,9,74,27
8/10/2022,20,51,37,48,12,0,8,226,20
9/10/2022,10,67,38,31,17,1,4,86,6
10/10/2022,41,99,34,127,18,61,2,73,25
11/10/2022,39,75,54,81,26,0,8,66,25
12/10/2022,63,73,44,64,19,0,5,180,27
13/10/2022,66,89,40,68,13,0,5,85,35
14/10/2022,61,75,36,76,16,0,8,81,31
15/10/2022,24,47,31,38,10,0,7,149,19
16/10/2022,20,30,31,37,10,0,2,82,6
17/10/2022,43,67,59,74,16,90,5,87,24
18/10/2022,52,100,52,46,32,0,9,78,33
19/10/2022,56,78,54,49,18,0,12,87,35
20/10/2022,48,81,50,67,20,0,6,82,28
21/10/2022,44,64,43,65,12,0,10,61,28
22/10/2022,18,45,32,28,14,1,6,115,19
23/10/2022,22,45,35,35,14,1,6,43,16
24/10/2022,47,63,57,56,14,83,9,73,25
25/10/2022,35,66,59,57,30,2,8,48,33
26/10/2022,60,69,55,57,23,0,12,302,35
27/10/2022,54,63,40,49,18,0,11,104,37
28/10/2022,43,59,45,48,20,0,11,76,27
29/10/2022,28,59,44,50,14,0,8,69,26
30/10/2022,30,34,29,34,23,0,9,57,17
31/10/2022,57,72,72,65,27,63,8,64,23
1/11/2022,41,75,37,46,27,1,25,53,32
2/11/2022,43,57,69,52,26,0,15,61,36
3/11/2022,43,76,41,54,20,0,14,145,31
4/11/2022,50,70,46,64,16,0,15,58,31
5/11/2022,12,49,37,36,13,0,22,50,22
6/11/2022,19,42,34,44,10,0,5,52,13
7/11/2022,24,57,33,47,20,89,19,41,28
8/11/2022,45,101,69,33,28,0,28,43,35
9/11/2022,40,108,74,59,21,0,24,84,29
10/11/2022,42,107,68,52,29,0,24,46,33
11/11/2022,38,89,58,76,15,0,25,56,23
12/11/2022,25,64,43,39,12,0,14,35,20
13/11/2022,16,58,45,49,13,0,17,32,9
14/11/2022,34,89,81,62,23,78,22,54,25
15/11/2022,38,100,55,105,34,1,38,241,37
16/11/2022,47,94,73,86,29,0,42,181,33
17/11/2022,62,79,67,59,24,0,34,106,23
18/11/2022,38,84,50,48,20,0,37,92,20
19/11/2022,22,60,48,45,18,0,25,86,18
20/11/2022,20,56,41,35,27,0,25,128,7
21/11/2022,54,79,58,44,17,63,37,106,22
22/11/2022,58,91,65,36,47,1,33,86,35
23/11/2022,57,88,50,72,32,0,27,66,31
24/11/2022,43,99,66,50,33,6,46,108,26
25/11/2022,41,61,58,45,19,4,44,83,10
26/11/2022,27,68,25,34,15,3,179,38,21
27/11/2022,42,40,33,20,27,5,32,43,8
28/11/2022,58,79,58,39,28,58,75,39,20
29/11/2022,47,83,50,74,39,4,70,88,28
30/11/2022,52,85,61,55,26,3,62,40,38
1/12/2022,67,73,38,55,19,0,101,33,22
2/12/2022,40,62,46,59,13,0,106,55,18
3/12/2022,24,34,36,33,12,0,84,28,17
4/12/2022,24,40,34,51,9,1,73,47,8
5/12/2022,48,83,58,76,20,67,107,80,19
6/12/2022,58,77,72,90,33,2,160,60,30
7/12/2022,75,65,43,76,28,1,113,70,40
8/12/2022,37,82,58,40,19,0,679,64,23
9/12/2022,60,76,60,43,25,0,187,57,26
10/12/2022,27,47,37,32,17,0,113,46,19
11/12/2022,31,38,34,31,20,1,97,23,10
12/12/2022,55,78,68,45,18,68,128,66,28
13/12/2022,61,127,68,48,29,4,145,49,33
14/12/2022,73,95,57,64,28,0,139,78,45
15/12/2022,65,91,50,57,23,0,161,75,42
16/12/2022,67,85,62,59,30,0,162,56,29
17/12/2022,21,52,33,42,18,0,119,45,30
18/12/2022,29,36,19,26,15,0,113,33,20
19/12/2022,58,80,47,48,27,59,152,74,37
20/12/2022,66,99,50,53,36,1,181,58,33
21/12/2022,76,108,58,104,27,0,195,50,48
22/12/2022,72,94,56,85,24,0,227,53,24
23/12/2022,73,97,51,51,29,0,303,50,27
24/12/2022,26,57,33,43,13,1,514,27,34
25/12/2022,11,47,33,37,11,0,714,31,22
26/12/2022,50,74,36,37,13,34,158,26,21
27/12/2022,64,75,40,50,17,1,71,36,31
28/12/2022,60,81,53,42,28,0,51,30,32
29/12/2022,92,89,47,72,20,0,36,35,26
30/12/2022,71,73,56,44,12,1,25,40,23
31/12/2022,37,64,45,41,21,0,20,43,29
1/1/2023,16,62,47,42,21,0,15,33,15
2/1/2023,42,70,54,59,27,53,21,47,26
3/1/2023,47,98,105,44,20,3,11,41,28
4/1/2023,84,97,54,51,23,0,11,43,40
5/1/2023,58,85,57,70,17,0,12,42,35
6/1/2023,58,75,55,72,21,0,18,33,35
7/1/2023,28,65,50,46,17,0,19,44,26
8/1/2023,38,52,24,29,24,0,7,53,20
9/1/2023,50,92,63,62,30,68,4,76,41
10/1/2023,67,101,56,66,32,3,4,62,31
11/1/2023,77,91,69,68,29,0,7,40,45
12/1/2023,67,87,122,66,26,0,4,50,43
13/01/2023,70,100,122,87,21,0,5,41,49
14/01/2023,31,62,98,85,23,0,3,36,32
15/01/2023,37,62,53,67,22,1,4,30,27
16/01/2023,53,99,90,77,34,69,4,56,38
17/01/2023,62,105,96,86,38,2,4,50,42
18/01/2023,71,90,92,99,38,0,3,32,44
19/01/2023,59,89,77,123,35,0,1,51,38
20/01/2023,64,85,112,117,29,0,7,30,44
21/01/2023,54,66,77,56,41,0,3,31,37
22/01/2023,29,62,50,67,24,0,1,20,24
23/01/2023,65,93,75,103,32,71,3,53,44
24/01/2023,75,103,79,128,34,1,3,23,37
25/01/2023,53,97,175,157,26,1,3,35,43
26/01/2023,84,91,67,140,26,0,2,27,47
27/01/2023,70,95,81,78,24,0,3,44,39
28/01/2023,41,68,53,60,24,0,6,36,29
29/01/2023,30,61,59,86,21,0,2,69,24
30/01/2023,93,101,144,62,27,96,3,65,39
31/01/2023,82,121,88,90,25,1,5,32,37
1/2/2023,84,88,101,83,31,0,4,59,56
2/2/2023,75,120,86,107,27,0,5,43,42
3/2/2023,71,100,83,93,25,0,7,53,43
4/2/2023,21,69,54,62,16,0,4,28,41
5/2/2023,29,80,48,72,13,1,4,30,27
6/2/2023,49,93,77,91,42,86,2,40,48
7/2/2023,56,95,91,88,24,2,4,38,35
8/2/2023,82,101,75,122,25,0,3,34,41
9/2/2023,51,92,75,120,30,0,5,44,32
10/2/2023,56,124,78,101,16,1,0,44,33
11/2/2023,25,66,59,67,21,0,3,45,30
12/2/2023,26,74,54,71,21,0,3,15,27
13/02/2023,66,111,74,109,26,95,1,31,36
14/02/2023,62,99,83,117,23,2,2,33,41
15/02/2023,57,131,101,134,30,0,3,27,43
16/02/2023,61,117,110,144,34,0,4,66,38
17/02/2023,52,116,71,133,29,0,2,57,34
18/02/2023,48,64,60,104,30,1,4,29,30
19/02/2023,49,58,52,93,30,0,3,36,25
20/02/2023,64,90,93,204,31,85,2,36,41
21/02/2023,71,104,79,235,34,8,2,52,33
22/02/2023,77,110,81,203,29,0,3,61,44
23/02/2023,88,120,91,264,24,1,2,49,39
24/02/2023,61,98,58,665,33,0,1,68,35
25/02/2023,43,72,52,218,25,0,3,33,30
26/02/2023,56,69,55,142,19,0,3,41,33
27/02/2023,87,141,73,144,36,120,1,64,50
28/02/2023,99,120,88,149,36,3,2,64,43
1/3/2023,111,98,77,147,31,0,3,74,57
2/3/2023,92,133,80,196,34,0,1,62,45
3/3/2023,88,131,77,154,26,0,3,68,48
4/3/2023,64,88,51,114,16,0,1,84,49
5/3/2023,61,83,64,92,24,0,2,31,33
6/3/2023,88,111,80,126,37,91,0,60,53
7/3/2023,75,155,95,121,31,2,3,63,54
8/3/2023,77,176,87,135,38,0,1,99,58
9/3/2023,68,191,111,153,40,0,7,52,45
10/3/2023,96,161,120,143,32,0,3,117,41
11/3/2023,65,131,125,114,30,0,2,58,49
12/3/2023,58,124,110,89,30,1,2,75,41
13/03/2023,70,164,205,114,33,97,0,72,48
14/03/2023,89,159,194,146,38,2,2,72,50
15/03/2023,73,157,125,147,38,0,3,86,59
16/03/2023,101,136,122,139,43,0,2,89,42
17/03/2023,112,194,193,174,34,0,2,55,46
18/03/2023,90,121,128,90,27,0,2,34,40
19/03/2023,47,91,129,80,29,0,2,61,34
20/03/2023,47,184,151,153,39,99,2,74,57
21/03/2023,104,170,150,164,59,2,2,58,54
22/03/2023,91,151,170,186,44,0,2,50,71
23/03/2023,76,173,150,161,37,0,2,58,55
24/03/2023,81,167,122,118,50,0,2,68,59
25/03/2023,68,118,111,103,24,0,1,60,45
26/03/2023,41,190,102,116,32,1,1,54,37
27/03/2023,84,207,153,127,43,168,3,53,60
28/03/2023,81,176,119,137,44,0,1,73,63
29/03/2023,86,194,136,133,42,1,3,58,73
30/03/2023,95,159,155,133,43,0,1,67,61
31/03/2023,90,168,143,121,36,0,3,60,65
1/4/2023,70,106,103,119,32,0,3,59,56
2/4/2023,47,100,123,126,16,1,3,43,37
3/4/2023,87,148,130,138,52,150,3,64,59
4/4/2023,76,191,123,189,154,3,2,64,64
5/4/2023,77,148,171,163,141,0,2,54,62
6/4/2023,111,150,162,158,169,0,1,92,61
7/4/2023,125,178,145,149,120,0,4,55,64
8/4/2023,78,118,117,108,95,0,2,69,43
9/4/2023,70,97,141,104,132,1,3,63,37
10/4/2023,161,135,166,166,137,117,1,77,61
11/4/2023,184,139,260,205,96,4,2,66,57
12/4/2023,160,148,188,213,69,1,1,86,55
13/04/2023,119,147,189,155,76,0,3,80,45
14/04/2023,98,118,127,96,63,0,3,62,40
15/04/2023,57,67,99,66,99,0,5,47,19
16/04/2023,36,47,57,56,71,1,3,23,14
17/04/2023,48,51,49,72,54,49,1,28,16
18/04/2023,33,42,31,30,87,0,1,11,15
19/04/2023,18,15,23,14,4,0,0,6,1
20/04/2023,1,0,1,3,0,0,0,0,0
